product_title,average_rating,total_reviews,review_author,review_rating,review_text
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Rudy Wilcox,1,Phone was locked and could not be activated.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Kevin,5,My daughter love this phone
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,George Gomez,4,"Bought the a10s with 64 sd card bundle, but the sd card sent with phone was too big and did not fit into phone slot"
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,jessica,5,Love this phone!!!
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,BB,1,Ordered 2 phones...received none (Im seriously stricken with disappointment) . The Truth.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Alicia P,1,This is not what they claim it’s a 3G phone it’s ridiculously slow it got a European charger I'm send it it back
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Rahat,5,Excellent in all 3 attributes as advertised.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Pamela Orjaliza,5,Nice celephone. Face recognition
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Rachel C,5,I had to return this phone. Not by fault of the seller but because my stepson picked out the wrong type of unlocked phone for his cell carrier. It would not work with Tracfone. It was a nice phone. It arrived brand new. I'm guessing it wouldn't work because it wasn't the US version but an International version. They refunded my money with no problems! Thank you!
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,EUFRACIO,5,ALL VERY GOOD
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Frank,1,Dont get signal in most place.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Ernesto Sanchez,5,Fácil de usar
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Julien Olivier,5,Produit conforme bien emballé et livrer rapidement. Merci
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Andrew Bryan,1,"Very slow, bluetooth is unreliable to say the least."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Mely,5,"Llego muy bien empaquetado, a tiempo y me gusto que si vino con audifonos, en relacion a precio-calidad me parece muy bien, el procesador es bueno ya que no se traba, fue para regalo y mi hermano descargó juegos y aplicaciones y sigue respondiendo muy bien."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Karen J. Cook,1,"Horrible! The directions on the phone were in Spanish, which I don’t speak. Once I got it in English so I could set it up, I discovered it had no SIM card and am unable to purchase one nor would I know where to get one. Wish I had sent it back once I heard the phone speaking Spanish! Also wish I had read the reviews before buying this useless phone!"
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Altagracia Rincon,5,A mi hija le encantó y hasta ahora todo bien con el celular
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,J. D. Willd,1,"Do Not purchase this phone if you live in the USA, it will not work. This phone is for international use only."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,oholibamah,5,"I didn’t know it use face Recognition, our use it for other purpose. But the phone is great beautiful pictures."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Alan leavitt,1,"This phone is a closed phone and only wotks for some providers. I was told at a store I went to for the transfer of the phone info that this phone was made in India, unlike the samsung phone I have presently"
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Bonnie,5,I looked for a phone for a while. I wanted a good long battery and a lot of memory. This phone is perfect for me. I bought a refurbished phone. Brand new phone. This phone is perfected for me. It has it all.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,E,1,"I have no idea how this model got 4.5 stars. There is a defect in this model that causes the data not to work, the phonecalls stop working, the phone doesnt function if its not on wifi. You may be able to troubleshoot it but when i buy brand new technology i dont care to troubleshoot, id just like to use my product. Tied getting a replacement, same exact issues. Then the return process for the replacement was more difficult then I'd like. I'm currently waiting for a ups driver to pick up my phone when I could have just returned it with the other one to Kohl's. Absolutely no kohls drop off as an option and even though amazon gives you a time window for the ups man to arrive ups does not give out time windows whatsoever. Huge discrepancy there. As a consumer I am not happy with amazon nor am I happy with UPS. This isn't my first issue with Amazon and personally I'm beginning to feel that Amazon sucks and I'm about to choose to live without that convenience since it's no longer super convenient. They have absolutely no discourse as to when these issues arrive, no sympathies for their mistakes no sorry for the inconveniences here a percentage or a coupon, a month free for your loyalty to make up for our booboo nothing just a big fat eff you. So if you don't need me then I'll be goin"
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Oluwaseyi,5,Just as described but a little slow. I had to change the language to English and the phone has no wifi calling.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,🇱🇨🇱🇨,1,Battery life is excellent. Phone stays it goes off by its self I have not tried the fingerprint and now that I'm trying the finger print sensor is not working! They asked for my address said they would send a new one up to this day they can't.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Fumba Donzo,5,"It is a good phone. Battery last longer, good picture quality."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Atey,1,"It's a really bad phone, don't waste your money on it, save up a bit more instead and get from another brand"
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Wade Augustine,5,This phone is great ! Does EVERYTHING. Always charges and runs fast ! The screen is literally smudge proof. I'm happy with the A10s
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Betty Barbee,1,PHONE IS NOT COMPATIBLE WITH BASIC US NETWORKS.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Glamz04,5,Love my new phone...it works great!!!
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Branden M,5,"So far so good, quick , easy to use."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Bob B.,1,"Phone stuck in Spanish language, even the Metro pcs people could not activate it, inputs nonresponsive due to being stuck in voice prompt mode, I'm terribly disappointed, even angered"
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Frantz Michel,5,All the stuff that it came with
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Luis,5,Genial
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Andre Moses,4,I like every thing about it
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Samantha Hensley,1,No stars only hit 1 star becauseit made me. Box not in English at all and will not hook up to any providers around Florida.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Seth Harrison,3,"Advertised the camera as very well quality, very slow, and overall is not really a good phone."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,stephane,1,Ear speaker stopped working after a less than a month. If i want to listen to a call it has to be on speaker phone.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Arid First,1,"Overall the phone feels very cheap and loads slowly. The biggest problem though was that it is a 3g umts phone, which means it did not recognise my verizon SIM card. Product has been returned."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Sylvain,5,Perfect
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Geo Schildhouse,4,Good value
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Sassy E.,1,it was was working.. Now it stop can't use the internet....
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Joseph Thielien,5,Really nice phone. Great price. Great service.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,ghisline,1,Unable to connect to the 4G red US. Tmobile Trouble shooting
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Erick Sánchez B.,5,"Muy buen celular, funcionando correctamente, lo recomendaría me llegó sin ningún problema y a tiempo. Muy buen producto y buena atención."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Thu Nguyen,1,"Horrible, I bought this phone for my son as a Christmas gift. When I took it to Metro PCS, T-mobile and AT&T, they told me that it's not capable of their networks. What should I do now?"
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Julie,5,In love !
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,River,5,Great!!!
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Client d'Amazon,4,"Livraison rapide, très beau téléphone ."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Bilal safdar,5,"Good works, betterytiming good"
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Joseph,1,"Did not use, was not compatible with my carrier."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Faith Guild,4,"Not compatible for US cellular, who's been my provider for 6 years! Sucks"
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Kariba,4,I like the upgrade of a phone I chose however I'm mad that it didn't already have the nano micro SD card to come with it.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Jean-Paul Boissonneault,5,Fonctionne parfaitement avec Bell à la carte. Mise en marche simple et rapide.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Kindle Customer,1,I can't really review the item as the box was empty when I received it. The Amazon box was perfectly fine but upon opening that box I noticed the box that was supposed to contain the phone was awfully light and the seal was broken. I opened it and the oy thing in the box was the block that plugs into the wall to charge it.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,William Wallace,4,"Good basic phone, a little slow when multiple apps are opened, but really good value for money."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Ynma braidi,5,EXCELENTE
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Joseph E.Lucas,1,Will not work on Verizon network. My first time use Amazon and my LAST time I will use Amazon. Not refunding the money is the same as stealing. Being a theft is why I will never use Amazon again. No Star for Amazon
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Chris,5,Amazing Phone idk why there's bad reviews.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,ruben,5,Ok.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,ivonne rocha,3,"No trabajo muy bien, solo como por 3 meses y ya no se puede contestar bien las llamadas entre otras fallas."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Amazon Customer,1,How can I get a refund? This phone only works in India! The description clearly states it works in the United States with art&t
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Debbie,5,What i paid for. No issues
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,MARIA,1,"Internacional users, don’t waste your money. 3 months after purchasing the Samsung A10s Unlocked for International use from Lifeline786, the phone isn’t working properly. The screen goes black, doesn’t let you do anything, until it ran out of battery then it could turn back on right after charging it or take a day or two to start. Seller said after the 30 day warranty they offer the window is closed with them. Then if you are outside the USA (main reason why you buy this type of phone) the manufacturer “may or may not cover the Warranty”. Seller didn't offer any type of help to get the problem resolved/fix/repair considering have been only 3 months since it was purchased. After 30 days you are OUT OF LUCK. WHAT A WASTE."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Marco,5,GOOD PHONE
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Nancy Gonzalez,5,"Llego antes del tiempo, bien empacado. Completamente nuevo y sellado."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Henry e.,5,I received my phone in 2 days! For the price you can't beat it. I have zero complaints. The phone is brand new and no signs of wear. Super clear screen and battery life is good. I have metro pcs and it was very easy to set it up with customer service.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Nathan Hollister,4,"Cheap, but wimpy. Dropped it once with a case, and the glass cracked."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Keelan Childers,1,NOT UNLOCKED FOR STRAIGHTTALK IN THE USA
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Lucie,5,Great battery life
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Amayra,1,El telefono no me ha llegado y sigo esperando...
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,C,4,"Bought 2 phones for daughters. One phone works perfectly. Great finger reader. Good battery life. Nice screen. Other phone had good battery life, finger reader works. About a month, the phone had vertical lines that started showing up on dark/black background screens. The seller tried helping fix this problem by suggesting things to do. In the end he helped get a full refund for the one phone. Fast responses, no issues with the seller. Seller was great."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Amazon Customer,5,This is exactly what I ordered and for that price you really can't go wrong. The best part is it is factory unlocked so all I had to do was put in my old sims card and voila. You really can't go wrong with that price.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Tiffany,5,Great phone just wish it had all cell phones company's
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Perla Alejandra Rios Medina,2,No servia bien el touch en las orillas del teclado pero no tube problema para regresarlo
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Cliente X,5,Lo compré para un regalo y fue muy buena opción.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,amr,1,Phone does not work already
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Chris kisakye,5,It's okay 👌
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,José Luis,1,"No me agado El equipo no funciona,no me permite uilizar INTERNET. GRACIAS"
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,David Stewart,1,"Product is for Indian market. Comes with European outlet adapter. Phone has Indian apps pre installed. It'd be fine if the seller would mention it in the description but they don't, at all."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Ashley Hernandez,3,"It's a decent phone, after a few months the front camera on mine and my husband's phones became extremely blurry. Changed all the settings, reset and everything, nothing helped. Phone life is average, probably wouldn't buy another one."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Kaitlyn Burbano,1,Not compatible with Verizon
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Rhonda Shadd,4,"Don't use the fingerprint reader, head problems with the face recognition, but I heard there is an update to fix that. Battery life is good."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Matthew Smith,4,It's a good phone. My only real problem with it is the touch screen is too sensitive
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Dawn Perry,5,Very fast processor and so much memory. I love the size and picture quality. I can take great pictures and videos like a professional now thanks to the self stability.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Foster o,1,Don't waste your money broke after 8 weeks
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Angela Driskill,2,It stopped working after a month. Buying refurbished is risky.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Staci Tucker,4,"I love my new phone, the only thing was it didn't come with the sim card like it said it would but it was a quick and easy fix. So overall it was all good."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Anthony,4,The person receiving this was very happy
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,ana,3,My carrier couldn't active
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Amazon Customer,5,It is a little slower than most phones.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Technoplus√,2,Waste of money. Battery not charging out of the box. No good.
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Yadhel,5,"Por el precio no se puede pedir mucho más, 32gb de almacenamiento, un procesador y ram suficientes para cosas básicas, una pantalla brillante, de tamaño generoso y nítida (en relación con su precio), acabados correctos, dual SIM, jack para audífonos, no está lleno de bloatware y se mueve de forma fluida, no es un s10, así que no se puede comparar, este es un celular de gama baja."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Christine Conner,1,This phone has a mind of its own none of the settings stay for long go what I set them to. Freezes turns off it just sucks
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Bill Brasky,2,Phone only connects to internet via wifi. I do not recommended this phone to anyone
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,michael,1,Terrible phone please don't waste your money. I promise and trust me I took a second chance and bought twice and none of them lasted more two months
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Alan sahr,5,I couldn't get my facial recognition to work good but that could be cuz I'm ugly
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Amazon Customer,1,"Bought this phone with factory unlock, but disappointing it doesn't support the Sim."
"Samsung Galaxy A10s A107M - 32GB, 6.2"" HD+ Infinity-V Display, 13MP+2MP Dual Rear +8MP Front Cameras, GSM Unlocked Smartphone - Blue",4.3,982,Sopas(pugg),1,Pesimo lo pedi el 19 y llegaba el 23 y no e recibido nada aun y ya lo marcaron como entregado y no me dan una solución no lo compren
